userName,score,content
Pengguna Google,5,Enk dj dengar
Pengguna Google,5,Hebat
Pengguna Google,5,oke juga nih apk
Pengguna Google,1,Semua aja sekalian dibatesin
Pengguna Google,5,Menghibur
Pengguna Google,5,Kesan baik
Pengguna Google,5,Asik banget bisa dengar musik si spotify
Pengguna Google,5,musik nya asik
Pengguna Google,5,Bisa mendengar lagu saat bermain game
Pengguna Google,5,mantap gan
Pengguna Google,3,Bagus
Pengguna Google,5,Bagus
Pengguna Google,5,B aja
Pengguna Google,4,Saya cuman nggak suka ketika sudah ndak bisa cari lagu lagi karena terbatas dari premium... selebihnya mantap pol
Pengguna Google,4,bagus tapi harus langganan
Pengguna Google,5,bagus tp sayang nya premium
Pengguna Google,5,reflek musik yss Lambada🤪🤟
Pengguna Google,5,Bang alHAdullilah ini apk nya bagus tpi kekurangan nya pas w pergi ke Favorit musik itu tiba tiba g bersuara bang padahal saya ke Favorite musik bang semoga di perbaiki ya bang🙏
Pengguna Google,5,Menghibur.
Pengguna Google,4,Sangat puas
Pengguna Google,5,Karna bagus banget buat nemenin tidur kalo ga lagi numpul² temen sambil laguan
Pengguna Google,5,Ok
Pengguna Google,5,Bagus
Pengguna Google,5,Bagus
Pengguna Google,5,Nggak ada kritikan aplikasi ini op parah
Pengguna Google,5,Buat ngilangin boring
Pengguna Google,1,udah Download 10× lebih tetep gaa bisaa tolong untuk pihak spotify diperbaiki 🙏🙏
Pengguna Google,5,Aplikasi ini terlalu banyak iklan
Pengguna Google,5,Good
Pengguna Google,5,Enak banget suaranya
Pengguna Google,5,keren
Pengguna Google,5,Sportify 🩷
Pengguna Google,5,Bagus
Pengguna Google,5,Good
Pengguna Google,5,bagus
Pengguna Google,5,Keren banget
Pengguna Google,5,"Kurang kurangin , iklan horor nyaa suuu"
Pengguna Google,5,Bagus saya sangat suka
Pengguna Google,1,tidak bisa digunakan
Pengguna Google,5,Sangat menghibur
Pengguna Google,5,Bagus
Pengguna Google,1,"ini kenapa gak bisa login terus hey,coba lagi coba lagi sampe kapan ini,baru mau kasih bintang 5 ehh malah kaya babi"
Pengguna Google,5,Keren mantap beda sma yg lain
Pengguna Google,2,ini gimana ga ada liriknya pdhl udg update😭😭😜😭😭
Pengguna Google,5,"sya sudah lama Musikan di apk Spotify, pihak Spotify ayo dong kasih saya yang premium secara gratis haha"
Pengguna Google,5,Oh yeah that's fine with me and you know what I want to be a good day
Pengguna Google,5,Bagus banget sangat terhibur
Pengguna Google,5,Anjay
Pengguna Google,5,good
Pengguna Google,5,Thanks Spotify..
Pengguna Google,5,Aplikasi yg sangat bagus cocok buat santay
Pengguna Google,1,Di ponsel saya poco x6 pro suara nya putus2 kyk TV grimis
Pengguna Google,5,Sangat bagus👍
Pengguna Google,5,Mantap
Pengguna Google,1,Bnyk iklan
Pengguna Google,5,mantab
Pengguna Google,5,dii guaa ga ada iklaann wkwk
Pengguna Google,5,Keren
Pengguna Google,5,Aplikasinya sangat keren
Pengguna Google,5,Kurangin dong harga premium nya
Pengguna Google,1,IKLAN TEROS
Pengguna Google,5,Mantap ada
Pengguna Google,5,gooddd
Pengguna Google,5,Bagus juga
Pengguna Google,5,Excellence
Pengguna Google,5,Mantap
Pengguna Google,5,Canggih
Pengguna Google,1,"Masa yg non premium lagu nya di limit, seharusnya di ganti saja dengan iklan daripada di limit itu lebih bagus"
Pengguna Google,1,"Jd pelit banget njir, gw pke dr 2018, slama ini menikmati aja walaupun tetep di shuffle lagunya, iklan jg gw nikmati, eh skarang malah gk bs play sama sekali, gw doain bangkrut kalo pelit kek gini!!"
Pengguna Google,5,Bagus saja
Pengguna Google,5,aplikasi sportify keren bgt aku suka ....
Pengguna Google,5,Ini enak Banget
Pengguna Google,5,Mantap
Pengguna Google,5,Good
Pengguna Google,1,Apalah dikit² premium kalo ga bayar ga bisa milih aneh!!!
Pengguna Google,5,All be enjoy with Spotify
Pengguna Google,1,PELIT
Pengguna Google,5,bagusss sihhh tapi agak di kurangin dikit MB nya soalnya nyetel musik 3 aja abis 200 mb
Pengguna Google,4,bagus sii keren suka dengerin musik dari siniii populer juga aplikasi ini
Pengguna Google,5,Bagus
Pengguna Google,1,guwe jago guwe jago
Pengguna Google,5,Seruuu
Pengguna Google,1,"kecewa..., sekarang nggak bisa ngelanjutin lagu secara otomatis, harus buka spotify play lagu nya, pas lagi santai mau dengerin musik harus buka buka spotify terus, kecewa berat 😞🤚"
Pengguna Google,5,lagu nya jutaan yg bikin hari jadi penuh warna
Pengguna Google,4,"apk nya bagus tapi kalo aku lagi masuk ke game,lagu nya sering mati sendiri,trus kadang gak bisa di play"
Pengguna Google,5,OK
Pengguna Google,5,Keren banget sih aplikasi ini buat dengerin musik sambil aktivitas😁
Pengguna Google,5,Teruslah berkarya
Pengguna Google,5,Bagus banget lagu bagus semua ayo cobain lagu ada menarik ayuuuuuuuu
Pengguna Google,1,Ya aku puas menikmati. Musik lagu-lagu islamik
Pengguna Google,5,Sangat oke
Pengguna Google,5,bagus banget suer
Pengguna Google,5,"Bagusss, sangat RELAXXX💤💤"
Pengguna Google,4,"Aplikasinya sudah sangat memuaskan,, tetapi masih tidak terdapat lagu yang saya sukai"
Pengguna Google,5,Ok banget
Pengguna Google,5,Bagus ga mengecewakan
Pengguna Google,1,Tidak bisa mendengar lagu selalu ada tulisan error kamu menemukan fitur premium
Pengguna Google,1,jelek banget banyak iklan nya
Pengguna Google,1,"Jelek banget, banyak iklannya"
Pengguna Google,2,Kenapa sekarang mulai begini si spotify? udah parah lah pokoknya
Pengguna Google,5,Lebih enak klo gak banyak iklan
Pengguna Google,5,Apk nya bagus
Pengguna Google,5,Keren cuma gak ada dana buat bayar sekarang ribetnya
Pengguna Google,5,Maksih ... Apk yang paling top
Pengguna Google,5,apk nya bagus suaranya juga lumayan bagus
Pengguna Google,5,Good
Pengguna Google,5,sagat bagus
Pengguna Google,5,aplikasi bisa bermanfaat bangt kalo lagi galau
Pengguna Google,5,"i love music so much, makanya selalu beli premium. sebutuh itu sama musik, terimakasih yaa spotify🤍"
Pengguna Google,2,"Saya beri bintang 2 karena kalau offline harus premium baru bisa muter musik, susah bagi kami kaum yang berkecukupan, tolong di hilangkan fitur premiumnya agar kami dapat mengakses spotify dengan enak🙏🏻🙏🏻🙏🏻"
Pengguna Google,5,Sangat bagus walaupun banyak iklan
Pengguna Google,3,aanj udh daftar terus we coba lagi kesel gw
Pengguna Google,1,"Surat terbuka untuk Spotify khusus Indonesia, Tolong iklannya jangan yang horor, karna saya dan banyak pengguna lainnya yang takut dengan horor, jadinya tolong jangan ada iklan yang horor😭🙏🏻🙏🏻🙏🏻🙏🏻"
Pengguna Google,5,Karna lagu nya semua ada jadi kalok mau ambil lagu ya guys di Spotify aja ok
Pengguna Google,2,"Susah daftar music premium, suruh coba muluu,"
Pengguna Google,5,Sangat lengkap lagu nya 👍🏼
Pengguna Google,5,Mntap
Pengguna Google,1,"woi, gw kenapa ke logout terus dah perasaan ga ngapa ngapain. masalahnya playlist gw yg udah gw kumpulin jadi ilang semua kocakkk"
Pengguna Google,5,bagus tapi kebanyakan premium. jadi dengar lagunya gak banyak banget saran dari aku tambahin lagu untuk yang bukan premium
Pengguna Google,5,Baguus banget sportify Ilove you
Pengguna Google,4,Bagus tapi ada sponsor maklum lah kaum gratisan hehehe
Pengguna Google,5,aplikasi musik yang sangat bagus🤩
Pengguna Google,5,Bagus
Pengguna Google,5,Sound jernih
Pengguna Google,5,So god
Pengguna Google,5,oke aplikasi paling dicari bagus buat dengarin musik
Pengguna Google,5,Bagus
Pengguna Google,5,Top markotop
Pengguna Google,1,Semakin hari semakin jelek. Masa pindah lagu aja harus ke premium😭
Pengguna Google,5,singkat padat jelas bagus.
Pengguna Google,5,Jelas dan jernih
Pengguna Google,5,Lagu nya banyak
Pengguna Google,1,Premium abis aplikasi nya🤣
Pengguna Google,5,Terbaikkk
Pengguna Google,5,Keren
Pengguna Google,1,Tolong jangan berbayar yang mau download aplikasi ini kalau kalian tidak mempunyai uang di rekening anda jangan mendownload aplikasi ini
Pengguna Google,5,Baguslah
Pengguna Google,5,Mantap
Pengguna Google,5,Sangat bagus
Pengguna Google,4,Lagunya itu bagus tapi kadang pas iklan gk bisa di skip
Pengguna Google,5,Enak lagunya semangat terus ya 🫵🫵🫵🫵👍👍👍👍👍👍
Pengguna Google,5,Aplikasi nya bagus sekali bisa walu pun kita keluar aplikasi tapi tetap ada lagunya
Pengguna Google,5,Ok bgt
Pengguna Google,1,"aplikasinya jadi jelek, masa semua harus jadi premium. jadi gabisa denger lagu yang kita mau deh, tolong dong dihapus"
Pengguna Google,5,Spotify membantu saya ini sangat bermanfaat jangan lupa untuk download spotify
Pengguna Google,4,-1 kenapa ada premium nya😭
Pengguna Google,5,"sangat baguss, cocok untuk menemani saya saat belajar."
Pengguna Google,5,Spotify dalang aplikasi yang aku suka karena bisa mendengar lagi yang aku cari dan aku suka
Pengguna Google,5,ꉂ(ˊᗜˋ*)♡
Pengguna Google,5,Sangat bagus sekali
Pengguna Google,5,Mantep aplikasi ny. Jd memper mudah mendengarkan music tanpa batasan. Mau denger music mancanegara jg ad pokony sempurna👍
Pengguna Google,5,Baguusss sekali
Pengguna Google,5,Lagunya lengkap bangettt
Pengguna Google,4,bagus tapi dikit dikit harus premium
Pengguna Google,5,Aplikasi yg sangat membantu dlm menemani kesendirian
Pengguna Google,5,mantap
Pengguna Google,5,"Lengkap bisa dengerin apa ajaaaa, pokok bagussss dehhh"
Pengguna Google,5,Keren aplikasi nya 👍
Pengguna Google,5,Sangat bagus sekali
Pengguna Google,5,Sangat memberi kepuasan dalam mendengarkan musik pilihan
Pengguna Google,5,Bagus karena punya pilihan lagu terlama sampai terbaru
Pengguna Google,5,Mantap banget
Pengguna Google,5,Asik
Pengguna Google,1,Kenapa kalo keluar dari Spotify langsung lagunya mati
Pengguna Google,5,bagus
Pengguna Google,5,mudah di mengerti
Pengguna Google,1,gak bisa setel lagu harus bayar jahat bet dah udah tau gw miskin
Pengguna Google,5,semua lagu ada
Pengguna Google,5,Bagus banget aku suka musik nya kumplit
Pengguna Google,5,Ssuka sekali bisa putar musik sesuka hati
Pengguna Google,5,Parahhh!! Emang boleh seBAIK ini gk bisa berkata kata lagi
Pengguna Google,1,kikir jadi orang apa ap premium
Pengguna Google,5,Bagus
Pengguna Google,1,"ini Spotify knp sih? emng harus banget berlangganan ke premium najis ampe semua playlist saya ga ada ilang, kalo orang belum mau berlangganan gimana dong maksa banget, ni Spotify emng rada pelit yaa"
Pengguna Google,5,Tak habis dimakan waktu..keren
Pengguna Google,4,Spotify buat pelajar adain buat anak SMA juga dong
Pengguna Google,5,"hibur kuping, otak, hati dan pikiran. thanks."
Pengguna Google,5,"bagus banget,kaya sekarang itu lebih bagus+banyak lagunya🧢🧢"
Pengguna Google,5,lagu sangat bagus dan gak patah patah suara juga jernih dan enak untuk di dengar
Pengguna Google,5,Bagus
Pengguna Google,5,Ya enak sihh
Pengguna Google,5,sesuai kateria bes lah pokoknye
Pengguna Google,2,"apaan sih.. iklan sama batas musiknya awalnya masih biasa ajalah dimaklumi.. lah ini udah di update kenapa malh mkin jelek, dibatasi seenaknya bahkan baru satu lagu udah iklan apa-apaan.. trus mau berhenetiin lagu, skip lagu lambat banget responnya.. harus berkali-kali baru bisa bahkan di restart pun masih aja kek gitu.. tolong dong kalau bug dibenerin.. gak nyaman ni makenya"
Pengguna Google,1,"Setelah beli premium yg 27rbu 3bulan, akun gua udh diretas untuk yg ke 3xnya, hingga saat ini masih belum kembali dan proses penanganan nya lambat, keren kalian orang udh bayar tpi keamanan nya gada, karena murah? Tampilin dong premium 27k 3bulan + Keretas jdi orang orang gkn ketipu"
Pengguna Google,5,Keren wak🗿👌🏻
Pengguna Google,5,Spotif keren
Pengguna Google,5,Awesome
Pengguna Google,1,"Suka longout sendiri ,ngak jelas. Padahal udh capek2 beli premiun nya"
Pengguna Google,2,"Awalnya aku seneng bgt pake apk nya, aku juga fine fine aja sama iklannya, tapi yg bikin aku GK suka adalah kenapa lagu di playlist aku itu GK sesuai urutan yg aku masukin ke palylist nya, akunya jadi sebel sendri dngernya, karna waktu awal instal apknya lagu yg di putar di playlist itu sesuai dgn urutan yg kita tambahin ke palylist nya, tapi kok tiba tiba GK sesuai sama urutanya, jadi sebel aja makanya aku uninstal, aku juga udh coba urutin sesuai yg di tambah tapi tetep aja GK bisa."
Pengguna Google,4,Ya seru semuwa lagu ada
Pengguna Google,5,Bagus banget++++
Pengguna Google,1,Tidak bagus
Pengguna Google,5,"Aplikasinya bagus, cocok untuk mendengarkan lagu apapun"
Pengguna Google,5,bagus gk ad komentar
Pengguna Google,2,kenapa tiap mau liat mix / semua lagu loading terus. hanya beberapa saja yg ditampilkan tapi tidak bisa liat fullnya. putar lagu lancar dan jaringan bagus loh. tolong diperbaiki developer.
Pengguna Google,1,"Aplikasi ga jelas, pas gua pencet lagu yang gua pengen dengerin Muncul tulisan anda menemukan fitur premium pdhl gua ga premiun dan lagu ga nya ga bisa di putar."
Pengguna Google,2,Langganan bulanan terlalu mahal
Pengguna Google,5,keren tpi bnyk iklan
Pengguna Google,5,good & keren
Pengguna Google,5,Top banget 🫰
Pengguna Google,2,Bgus sekali
Pengguna Google,5,Asik
Pengguna Google,2,kenapa harus terbatas kok pelit banget dah sumpah ni Spotify rada pelit harus premium kalo gak mau terbatas ok gw maklumin iklannya
Pengguna Google,5,Mantap
Pengguna Google,5,Sangat membantu hiburan musik
Pengguna Google,5,"Mantap , sering sering kasih diskon dong biar sya berlangganan terus"
Pengguna Google,5,👍
Pengguna Google,1,bagus
Pengguna Google,5,Gw kira e.g spotify itu apa ternyata link lagu spotify
Pengguna Google,5,Asik sekali aplikasinya saya suka🤟🤟
Pengguna Google,3,"bagus,tapi harus berlangganan🥹"
Pengguna Google,5,Bagus sekali dan friendly user. Trims developer.
Pengguna Google,1,TERLALU PELITT
Pengguna Google,5,"1 kata untuk spotify ""perfect"""
Pengguna Google,5,Sangat bagus aplikasi nya
Pengguna Google,1,kebanyakan iklan
Pengguna Google,1,login gak bisa kirim kode verfikasi malah terkendala sistem perbaiki padahal udah betuk email sma kata sandi
Pengguna Google,2,"kenapa hanya bisa memilih 6 lagu saja untuk diputar? selebihnya harus premium, tidak seperti spotify yang dulu :("
Pengguna Google,5,Apk ini sangat bagus
Pengguna Google,5,music ya lengkap dan sangat membantu bagi pengguna prenium gk ada iklannya the best 🖐🖐
Pengguna Google,5,Aplikasi ini bagus banget bikin saya kecanduan akan lagu lagu nya yang lengkap sekali ...... Thanks you Spotify
Pengguna Google,5,pemilihan lagu otomatisnya sangat sesuai
Pengguna Google,1,"Kikir,apa apa harus premium"
Pengguna Google,5,I love it..
Pengguna Google,2,Coba dlu
Pengguna Google,1,Saya tidak bisa mendownload spotify
Pengguna Google,2,"Makin lama makin banyak banget kejadian error kayak pas pengen putar lagu tuh gabisa trus muncul kyk ""fitur premium telah di temukan"" berkali kali di coba ga ke putar lagunya, terus kalau sekarang spotify susah banget buat di hentiin lagunya dan harus pencet beberapa kali padahal udah pake premium. Tolong dari pihak spotify, perbaiki lagi spotify nya jangan apa apa premium. Tks."
Pengguna Google,2,Kalah dari versi Lite. Gak bisa tampil playlist. Muter loading aja terus... :(
Pengguna Google,1,Daftar premium aja susah banget
Pengguna Google,5,bagus
Pengguna Google,5,aplikasi hebat mantap
Pengguna Google,4,Sangat menghibur:)
Pengguna Google,5,Banyak lagu kesukaan
Pengguna Google,5,Bagus cuman kalo lagi main gem lumayan ngeleklah tapi tetap bagus👍💯
Pengguna Google,5,Top 🔝
Pengguna Google,5,B aja
Pengguna Google,5,bagus banget deh
Pengguna Google,3,Terlalu banyak batasan yang diberikan spotify
Pengguna Google,5,seruu bangettt ngehibur ak banget sumpahhhhh😆
Pengguna Google,5,Tingkatkan
Pengguna Google,5,"bagus,tpi klo lgi dengerin musik trus buka apk lain kadang² musiknya mati sendiri.tpi gpp tetap bagus kok,musiknya juga lengkap"
Pengguna Google,5,lagu yg menarik dan keren sih
Pengguna Google,5,Sangat bagus
Pengguna Google,1,"Fitur login spotify itu bobrok banget, pw dan email sudah benar tapi selalu dibilang salah, sampe harus selalu buat akun baru ketika ingin login ulang, tolong perbaiki sistem login yang bobrok tsb"
Pengguna Google,5,suka.
Pengguna Google,5,sangat cocok untuk mendengarkan musik
Pengguna Google,5,Keren bangett
Pengguna Google,5,Mantap banget! Lebih bagus lagi bikin fitur premium 1 tahun
Pengguna Google,4,"10/80_untuk manajemen systemnya. 10/90_untuk fitur yang ada di aplikasi. 10/75_untuk kelengkapan musik. 10/10_untuk perbaikan aplikasi dari 2022-2025, problemnya lumayan terselaikan👌. terimakasih untuk promo premiumnya🙏"
Pengguna Google,5,Mantap
Pengguna Google,5,Keep it up. Thanks...
Pengguna Google,5,enak di dengar
Pengguna Google,5,Nice
Pengguna Google,5,Mantap 😎👍😎
Pengguna Google,2,"Mau langganan error terus ""Tidak Dapat Menghubung."""
Pengguna Google,5,"Anjayy aplikasi yang bagus ini ee ada banya laku"" Yang bakus"
Pengguna Google,1,"Wktu itu hpus Spotify sebab ad masalah pas donlod lgi mlh ad fitur gni jujur sih pasti bnyk yg kecewa, aku tau g semua org bisa mampu ke premium dan berbayar. Tpi knp hrus perhari hnya 6×ptrn lgu aj? + Iklan yg berterusan."
Pengguna Google,3,"aplikasi apalah, dulu enak banget dengerin playlist yg kita buat sendiri tanpa terganti sama lagu yg gaada di playlist kita. Sekarang malah aneh, masa lagu yg gaada di playlist diputar? mana semua vitur lama yg gratis harus premium lagi. Ga habis pikir klo emng segitunya ambil untung, kenapa ga sekalian aja aplikasi nya dibuat berbayar? kecewa sama yg sekarang jadi membatasi para pemakai yg gratis"
Pengguna Google,5,Sangat menarik
Pengguna Google,1,gaseru ah bnyak iklan nya
Pengguna Google,1,Stingy and miserly application
Pengguna Google,5,Sepotify good the best 👍
Pengguna Google,5,"Apk nya cukup bagus,cuma kalo memori udah hampir penuh apk nya kadang² tidak bisa berfungsi dengan baik.✨🍂"
Pengguna Google,1,Maaf ini ko lama masuk abis itu udah maksu lasung keluar 👎👎
Pengguna Google,5,Ok
Pengguna Google,5,Baik
Pengguna Google,5,Bagus sekali
Pengguna Google,5,Suaranya enak dan mudah diaplikasikan. Terus maju..
Pengguna Google,4,Kasih 4 dulu percoban
Pengguna Google,5,gratiskan spotify premium 3 bulan aja
Pengguna Google,4,Iklan nya banyak 🗿
Pengguna Google,3,baik
Pengguna Google,5,Bagus
Pengguna Google,5,Bagus bngt seneng banget 😗
Pengguna Google,3,Sepertinya Spotify mulai mencari pundi pundi
Pengguna Google,5,Mantap semua lagu dr yg lama sampaibyg baru ada dsini 👍🏻👍🏻
Pengguna Google,5,Okmantap
Pengguna Google,5,Woaoooow
Pengguna Google,1,Aplikasi musik pelit tidak bisa putar lagu sesuka hati harus di acak aplikasi ini sangat pelit sebaiknya cari aplikasi musik lain. Aplikasi ini terlalu banyak iklan yang mengganggu
